title,company,location,link 
Internship opportunity in Belg,None,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9cda041d35237d06
[원주/기업직영] 골프리조트 전산경력 정규직(숙식무료),센추리개발,강원도 원주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a124e77851878e0b
"전기공사, 통신공사 외 경력 정규직",보선,광주 서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d03276fb050fdc26
서울디자인재단 정규직,None,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=615c56eafd6faedf
IT제품 총판 MD 상품기획 및 총판 영업 마케팅,중국 온/오프라인 IT기기 한국 총판,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d3b10f118a0835ef
인공지능(AI) 경력 계약직,None,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c845d39a3982d06c
"S/W 엔지니어, 펌웨어 외 경력 정규직",씨젠,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a57b4fd476c3f01
[대.중소기업 청년희망나눔] SK하이닉스 사업단 협력사 연계 직무교육 프로그램 *티이엠씨 주식회사,티이엠씨,충청북도 보은,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6abc9c0516886d82
DATA 검수자,스트라드비젼,포항 남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=97bb71fa1c76c73e
[아신아이] IT 보안솔루션/시스템분야 기술지원 신입/경력 채용,주식회사 아신아이 관심기업,서울 자곡동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=981bee9d51fd9d2e
Consumption-based-IT Hunter Sales,None,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c71093bd4a2fdd77
[웹에이전시] 웹디자이너 정규직 [ 웹디자이너 신입 or 경력],디웹스,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d5b667ecd1dc761f
정규직 광케이블접속 기량자,광명디앤씨,제주 제주시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=aba5d6554dab35ee
걱정없이 휴대폰으로 공사 한방에 끝내기,보라공사,부산 부산진구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bf7a9f4499d51562
카카오 T 신규 서비스 기획자 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=368eeaa260ffb32c
카카오 T 택시 사업 기획자 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f170fbbbcaf3345c
2020년 하나금융TI 신입사원,하나금융티아이,인천 서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7dddbfb82977429f
2020 KB데이타시스템 경력직 상시,KB데이타시스템,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=28fe1c7cb71014dc
유명 바이오 의료기기 스타트업 백엔드 개발자 정규직,인파트너스,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f674644621285e18
[AI검색플랫폼] 서버 개발자 (경력/신입),카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=45f56c52e593df24
2020년 IT사업부문 경력사원,소프트넷,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=667f6b17db467abd
2020학년도 기술연구원 신규,한국기술교육대학교,충청남도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fae338dc6b52b2e0
UX 디자인 (팀리더급),녹십자헬스케어,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=066407d5003963e7
International Service Engineer Ballast Water Treatment,Alfa Laval,부산광역시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2f74d86b6c047d77
"편집디자인(포토샵, 일러스트레이터, 인디자인) 강사",예일직업전문학교,부산 부산진구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fc2dad42119571a1
[SERY BOX] 퍼플랩스헬스케어 각 부문,퍼플랩스헬스케어,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=78eff305011f59e9
[대기업] IT 인프라 기획 (과장~차장급),커리어셀파,경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=57a33fb90767a67c
2020 KBO 공식기록원(인턴) 공개,KBO(한국야구위원회),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f9f64b9764bca3e7
Plant IT Solutions Engineer,Process Systems Enterprise Limited,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5a9d6ebeb3d697ea
[해외취업] 프로그램개발자/IT엔지니어,지아이엑스,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=202000341b7d783a
"생산직, 서비스직, 사무직 인원",아델라세븐,부산 남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9de66481c7c335a8
IT전문기업 전략기획실 총무,프로베스트소프트,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fbb71b872e0443f6
IT전문기업 전략기획실 웹디자이너(일러스트),프로베스트소프트,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=11cdaf6ea90caa85
[금융정보개발] 보고서 및 금융거래정보제공시스템 IT 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=247f7e22972d7d58
2020년 하반기 (국내 대관),씨젠,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=addb069d211ed85f
kakao i Research Supporting Program - 해외학회참관지원,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6ee1662ce33b91ba
"인터넷기획,웹디자이너",K.B.C 툴마트,부산 사상구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2d699b0866783fbb
"CAD, 캐드 3D스캔팀 단기 알바",포인텍,경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=03b754a3019b5513
[스포츠토토코리아] 각 부문 신입/경력,스포츠토토코리아,서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=75fb78567c6d9c73
IT EC Engineer (Technical Project Manager),에프알엘코리아,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2795fb40d9101727
2020년 하반기 (Copywriter),씨젠,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=47b9ca8245314147
신입사원,재단법인 서울산업진흥원,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e845b5cffe4dea09
2020년 하반기 (진단장비 QC),씨젠,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=57833f82aab561d5
AI 심리치료 S/W 개발 사업기획,메가테라퓨틱스,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ac80b8b8e955f844
"[교육비220만,10시출근-4시퇴근,월320-749만,주5일]고객상담신규",삼성카드김해고객센터,경상남도 김해,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3e5ec48ec6a2b280
2019 IT부문 경력사원,더클래스효성,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8aa2447a657566e
[연2600만/주5일/정규직전환/신입]IT통합서비스 전산장비유지보수,엠제이코리아,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=985e664c7fb87386
[국내기업] IT Infra specialist / 경기도 화성,엠아이티마스,경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bdf68f2ed8da7032
"블로거제작,관리/SNS관리-월급230-250만원/국제부동산중개법인",국제부동산중개법인,부산 부산진구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5c2827397dd7a889
[스마트공장 청년체험단] 로만시스(주)칠서공장 부문별 정규직,로만시스칠서공장,경상남도 함안,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b91db4385335cc2a
Engineer_Commissioning,"Atlas Copco Korea Co., Ltd.",부산광역시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f8806997b63b59d7
한국교원대학교 산학협력단 부설 지방교육재정연구원 계약직,한국교원대학교,충청북도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9c410ba38b45afb6
IT본부(정보보안 전담인력),교보증권,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6c7470bb485be789
IT/SW 분야 전문 상근위원 (경력 20년 이상),한국컨설팅산업협회,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7660710924300387
"유지보수, IT기술지원 외 경력 정규직",코덱스코리아,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2cd355748a1e8ad1
새마부동산 포토샵가능자 사무직,새마을공인중개사사무소,광주광역시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8931a1ffdc9e42f
[해외취업] 독일 IT 인력,Solomon Europe GmbH,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6896b392e1eaae96
"웹/앱 개발 프론트엔드, 백엔드 신입/경력 정규직, 계약직, 인턴 외",스마트 엔지니어링,울산 남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e878c658d7560b2e
[중견 IT기업] 고양시청 근무 서버운영 담당(대리-과장급),yesconsulting,고양 덕양구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=45975ed9d4902d7c
SBS아카데미컴퓨터아트학원 부산점 신입 멘토,에스씨에이아카데미부산,부산 부산진구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e79e8825767d4e81
Analyst,IQVIA,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=97467060c8ba170f
"빅데이터, 인공지능(AI) 외 신입/경력 정규직",thecompany,경상남도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2b7bc67cebf49cc0
[디자인] 온라인 프로모션 디자이너,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f4eb460bc3a356bc
[모두의기술] 콜인프라 엔지니어,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=12409831ac9c2ddd
아시아신탁 2020년 신입/경력직원 공개(~7/23 오전08시),아시아신탁,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f7406d07d7680b83
[해외취업] 일본취업 일본IT/ SE엔지니어/IT프로그래머 정규사원,글로컬컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8c54100f69854202
(주)아트앤크래프트 신입 웹디자이너,아트앤크래프트,부산 사상구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b1633032710c6f9b
2020년 IT 경력사원 상시 [PI기획],에이치엠엠,서울 종로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2c8bb03c35dd85d3
ICT/바이오 분야 대졸자 취업연계과정,한국폴리텍대학분당융합기술교육원,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=79eac74ad4394ffd
IT Engineer,TransPerfect,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=62196944c9a78c17
Supervisory General Supply Specialist,None,부산,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=332c381bdb351eba
국비전액무료 IT분야(품질경영(QM/QC)관리(ERP생산물류)취업교육생,검단컴퓨터회계학원,인천 서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cfdf89bc9eb0d26c
보험 신규사업 비즈니스 분야 담당자 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e30f23f4f814b717
[금융정보개발] 자금세탁방지시스템 IT 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=52c834bbe7fa549d
미디어유통팀 IT 테스터 및 앱 운영 인력 경력무관,에이비미디어,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=107f7a4f6fc1a541
IT 연구소 생산 신입사원 (정규직),경방테크롤,인천 남동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2c5ba638d05a916b
"유지보수, IT기술지원 외 경력 정규직",지앤어스,전라남도 나주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=13de8b48ab2692bd
[일본계 기업] 사내 시스템 IT관리자 / 일본어 가능자,켈리서비스 유한회사,인천 연수구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=85ad9e6f0eb75740
[기술플랫폼실] CERT 담당자 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0b7a816fa4212482
2020년 IT 경력사원 상시 [미들웨어],에이치엠엠,서울 종로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=66031017abb46d4f
(주5일) IT helpdesk 신입/경력 직원 .,인앤인코리아,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=95f39fee5cc63708
[ 아이콘트롤스 ] 2020년 경력 직원 (스마트시티 컨설팅),HDC아이콘트롤스,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=625fb8cd82e07c43
2020년 한국통계정보원 하반기 PMO 및 ISP 부문 경력,재단법인 한국통계정보원,대전 서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=90b989063190ca2f
RPA 개발 부문 경력사원 상시,신세계아이앤씨,서울 중구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2c3f6167ee75089a
[골프존뉴딘그룹] 2020년 연계형 인턴십 [웹 서비스 개발],골프존뉴딘,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dabc630217867a84
[골프존뉴딘그룹] 2020년 연계형 인턴십 [모바일 프론트 엔드 개발],골프존뉴딘,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=568741b34cc2813c
"[스마트공장 청년체험단] 혜인전기(주) (구, 혜인엔지니어링) 정규직",혜인엔지니어링,청주 청원구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cce80c94440849a5
[(주)비투윈파트너스] 기술사업화/특허컨설팅 정규직,여성기업종합지원센터,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fb23e25cb518cb49
[KSTEC] RPA 시스템 개발 경력사원,지식시스템,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ca4d4ecf4f8d81d8
PLC 프로그래머 (경력직),라온로보틱스,부산 기장군,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1817dcec1469be2b
[고객서비스] 고객/수신업무 담당자,한국카카오은행,서울 용산구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fed21753014c0b8f
-(주)씨앤알테크 영업 및 제품개발 직원,씨앤알테크,안양 동안구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5092638c3dd224af
[상시] Video Captioning 프리랜서 (한/영/중/일),플리토,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=02ddb78807c39323
[빅데이터플랫폼] 데이터 플랫폼 엔지니어링 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6f33a670e47e8440
"웹디자인, 온라인MD 신입/경력 정규직",맬리즈,고양 일산동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8b428d7b4a46bb41
2020년도 경력사원 [전산],화성산업,대구 수성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=61aae560023d3270
2020년 (주)알앤비소프트 상반기 신입/경력 사원,알앤비소프트웨어,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=aff0827cf77a81ca
2020 박사 상시 [품질],세메스,천안 서북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a61e4b1509fbc65f
[기술기획] [인사/경영지원] 사내시스템 개발자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9e6683a4a23002e1
[서비스플랫폼실] 공통 플랫폼 프로덕트 매니저 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2c26a40ca375075a
"C#, 증강현실(AR) 외 신입/경력 정규직",케이넷이엔지,안양 동안구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=71d76bc3cadae868
PLC 및 자동제어 프로그램 개발자,아이브이티코리아,경상남도 김해,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=be6145ceae9ef882
[관계사] 증권사 고객채널 서버개발 담당자 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fba50ee1822ecc17
부문별 정규직 (경력),이씨에스텔레콤,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d7c538717094c6dd
[기술플랫폼실] 데이터 사이언티스트(Data Scientist) 분석가 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3a3c48cd3026f062
[정규직] 소프트웨어 테스트 엔지니어,테스트이앤씨,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=03eecc9fc4e78151
골프장 직원,송촌개발(파인허스트골프클럽),충청남도 아산,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b7593035cbdea15f
물리보안 기획 & 운영 경력직,None,경상북도 구미,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6d498fe3a87654e6
제2기 서울시 유학생 자원봉사단(The 2nd Seoul Foreign Student Volunteers Recruitment Notice),None,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9b83e238c2758028
"시스템.네트워크 보안, 보안관제, 시스템 운영",님버스테크,광주광역시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e3ef9987eadd2d58
"일러스트, 포토샵 디자이너",다울,창원 의창구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bc924ed080d2fbaa
[디지털 퍼포먼스마케팅 본부] 아이디어키 마케팅부 신입,아이디어키,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1bc134230aa6986e
[해외취업] 【神奈川エリア】ITエンジニア(6月以降入社枠) Java研修あり/未経験歓迎/文系OK,株式会社リープ,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e61cf1e1329289a0
대고객 AI(챗봇) 서비스 설계 및 프로젝트 관리 담당자 영입,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=33d976cea192c62d
보훈대상자 인재 채용,네오위즈,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dfcb86f156623e5c
[대.중소기업 청년희망나눔] SK하이닉스 사업단 협력사 연계 직무교육 프로그램 *주식회사 드림시스,드림시스,경기도 이천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=442d424d0cec963f
[IT/강남]코리아아이티아카데미 신입,코리아정보보안아이티아카데미,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ae725b35d51de6a2
"온라인마케팅, 온라인MD 외 신입/경력 계약직",뉴밸런스,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=83197289d7b257b7
"All Source Intelligence Analyst, Mid",Booz Allen Hamilton,경기도 평택,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=160d87891689ede5
2020년 상반기 온라인 서비스기획 경력,거위날다,부산 남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a5ee1df758cb7a22
카카오대리 UI/UX 디자이너 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fecc2798745aadd8
로드다이닝 마케팅기획 직원,로드다이닝,대구 남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a961c9a497697cf3
AI/ 음성인식/ 차량보안/ 빅데이터/ IoT 등 R&D 부문 경력,현대오토에버,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=483b5c30ed9ccb06
웹프로그래머(회계가능자우대),드림포트,부산 영도구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a256b213f24e7626
추천 시스템 소프트웨어 엔지니어,None,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=07375dc4e800dfa9
(주)애꼼 판촉 / 생산 / IT 개발 인력,애꼼,서울 서대문구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cdcc14255386913d
"사무보조 장애인증소유자만 지원급여협의/포토샵,일러스트가능자",(유)아이앤에스,전라남도 순천,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1fe87c433f5e6093
[ 아이콘트롤스 ] 2020년 경력 직원 (1.모바일App/웹 개발 2.데이터분석 3.머신러닝 모델 개발,HDC아이콘트롤스,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dc010c3ce085e2a6
[기술기획] 클라우드 플랫폼 개발자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=064270aae627e45b
IT 사업부 웹 & 앱기획,이성,경기도 시흥,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d580d616a78a3491
"시스템·네트워크 컨설팅, ISP·IDC운영 외 신입 정규직, 계약직",데이터툴스,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=65b19f895c7de79c
[경력] IT감사/컨설팅 경력직-IRM,None,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=73d3cd0806aaf806
Systems Administrator,Loui Consulting Group Inc.,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1ef19b9ea08b16e9
"프로그래머 신입/경력 정규직, 계약직",매드소프트,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f6777907c8d30025
IT시스템 VOC 응대 관련 인원 (인/아웃바운드 X),티티비,수원 영통구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=83d0c88602ab0c6b
"Director, IT",Gilead Sciences,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c5c906550e67fbca
윈윈커머스 단순 사무 정규직,더블유에스컴퍼니,부산 동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a742f034f1b9a940
2020년 하반기 신입 및 경력 수시(접수기간 연장),아이센스,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a91a56140e2784ca
정보보안팀 담당자,에프알엘코리아,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1a19d5123a25d983
